pop_2020,name,state,id
183393,Ontario city,California,67a7326c
23092,Johnston city,Iowa,67a9fa53
132,Pontoosuc village,Illinois,67ac7afb
442,Huntington city,Oregon,67b440d6
60,Randalia city,Iowa,67bc5d17
416,Bellwood village,Nebraska,67c46e35
6635,Linwood city,New Jersey,67c9bb28
1255,Rock Hall town,Maryland,67c9ed50
85,Karlsruhe city,North Dakota,67cb0c58
59,Grace City city,North Dakota,67cd6cd5
210,McIntosh town,Alabama,67ceabbf
224,Twilight borough,Pennsylvania,67cf4ff4
1252,Barneveld village,Wisconsin,67cf6107
273,Sebastopol town,Mississippi,67d3f4b6
1785,West Liberty village,Ohio,67d4180c
83,Jamestown town,South Carolina,67d422f8
7126,Oak Ridge town,North Carolina,67d9256c
752,Kinmundy city,Illinois,67dc90f6
1647,Gordonsville town,Virginia,67df7af6
262647,Scottsdale city,Arizona,67e24742
2987,Springfield city,Kentucky,67e2f5ce
360,Cashion Community city,Texas,67e6ad69
13417,Marshall city,Minnesota,67e7c8e3
14183,Monroe city,Ohio,67ec763d
26466,Cabot city,Arkansas,67ef36b0
11176,Pontiac city,Illinois,67f25ebb
2566,Rugby city,North Dakota,67f2c595
609,Irvington village,Illinois,67f367a6
719,Gould city,Arkansas,67f48a5d
154,Norge town,Oklahoma,67f7f3c9
891,Dighton city,Kansas,67f825d7
156,Castalia city,Iowa,67f87f62
1182,Buchanan town,Virginia,67ffe8ef
272,Everest city,Kansas,6800c3e6
13446,Hazel Crest village,Illinois,6804e5ca
88,Keene city,Kentucky,6805d941
42876,Brentwood city,Tennessee,68099878
2048,Little River-Academy city,Texas,68116a3b
43728,Haltom City city,Texas,6813b854
869,Garrison city,Texas,6815e7d9
166,Louise town,Mississippi,6815f656
428,Almond village,Wisconsin,68188c8a
1160,Botkins village,Ohio,6818eea9
415,Mount Pleasant town,Arkansas,681b1894
4095,Fleetwood borough,Pennsylvania,681cadbd
897,Grand Coteau town,Louisiana,6822b364
4579,Montebello village,New York,68272726
3839,Baden borough,Pennsylvania,682cf1bf
12975,White House city,Tennessee,682d5fd8
807,Smithfield borough,Pennsylvania,682fc005
728,Philo village,Ohio,682ff54b
1529,Crothersville town,Indiana,68335465
553,Melba city,Idaho,683639b3
3148,Carlyle city,Illinois,68388e85
1800,Richland city,Missouri,683fd59e
457,Cushman city,Arkansas,684022c4
701,Hennepin village,Illinois,68460c41
46619,Titusville city,Florida,6848e52a
132,Westport town,South Dakota,684ac6b6
353,Russellville town,Indiana,684d056f
150,Lamar town,Oklahoma,68526dac
496,Tryon town,Oklahoma,6853475e
230,Pawnee Rock city,Kansas,685432b1
2995,Park Hills city,Kentucky,6856c590
52,Urbank city,Minnesota,685dcf2e
54831,Gilroy city,California,68613b51
2009,Colfax city,California,68632b9e
342,Corsica borough,Pennsylvania,686356b9
71,Norcross city,Minnesota,6868db37
3249,Baldwyn city,Mississippi,686f850a
142,Sharon city,Kansas,68787fa3
7208,Williston Park village,New York,68839bf9
53,Amity town,Missouri,688502a2
3542,Poteet city,Texas,6888ffcc
284,Vredenburgh town,Alabama,6890d574
648,Alhambra village,Illinois,689285c4
6172,Clyde city,Ohio,6896f072
234,Denton town,Montana,6898aa72
3285,Spring City borough,Pennsylvania,6898fdc7
5123,Post city,Texas,689a3737
89,Strang town,Oklahoma,689de3d2
5541,Winston city,Oregon,689e9b01
375,Kaw City city,Oklahoma,68a2f5ae
29940,New Bern city,North Carolina,68a6220b
58,West Hampton Dunes village,New York,68aabd2d
458,St. Paul city,Oregon,68ab358d
1049,Riesel city,Texas,68ad6ed4
747,New Harmony town,Indiana,68b275d3
2179,Fairfield Bay city,Arkansas,68b33480
114,Bluff City town,Arkansas,68b5837b
770,Poulan city,Georgia,68b59a60
903,Texhoma town,Oklahoma,68b59b28
105,Cromwell city,Iowa,68b7c3b1
27544,Maple Valley city,Washington,68be1544
4889,White Hall city,Arkansas,68c13e62
354,Katie town,Oklahoma,68c9b0f7
237,Woodson town,Texas,68cd67ff
430,Morrison town,Colorado,68d2cc5b
785,Arkport village,New York,68db2548
310,Hamilton town,Washington,68dd6534
18414,Marshfield city,Wisconsin,68e54f86
344,Laceyville borough,Pennsylvania,68e6a8d6
645,Deer Lake borough,Pennsylvania,68e933fc
546,Wilson village,Louisiana,68eafa8b
1124,Boyceville village,Wisconsin,68eb8638
9244,Harahan city,Louisiana,68f63e83
180,Layton city,Florida,68fcdb57
428,Eden city,Idaho,68fe9e87
301,Kitzmiller town,Maryland,69006d23
966,Dunbar borough,Pennsylvania,6900d0a9
1720,Shamrock city,Texas,6907811a
67137,Union City city,New Jersey,69078b45
1985,Springerville town,Arizona,690833b2
796,Melbourne city,Iowa,690a2599
390,Gilman village,Wisconsin,69113a82
779,Marshallville village,Ohio,6911bb98
638,Smithville city,Georgia,69181a80
2019,Sea Isle City city,New Jersey,691a2e47
800,Ridge Farm village,Illinois,691aa6c2
547,St. John town,Washington,691def36
990,Friars Point town,Mississippi,69243277
780,Blue Ridge Manor city,Kentucky,69261b87
19863,Elmwood Park borough,New Jersey,692e1483
511,Bancroft city,Kentucky,692f180d
11530,Mexico city,Missouri,692fe2fb
1905,Trion town,Georgia,69300613
2292,Terrace Park village,Ohio,69320868
223,Flensburg city,Minnesota,69357202
1108,La Cygne city,Kansas,6939fd93
1291,Fall Creek village,Wisconsin,693bd241
451231,Virginia Beach city,Virginia,693bdbcb
12383,West Plains city,Missouri,693f48dc
30318,Erie town,Colorado,69411440
4452,Dilworth city,Minnesota,694810e1
8743,Aliquippa city,Pennsylvania,69495b30
4095,Pocomoke City city,Maryland,694b2af0
5568,Fruitland city,Idaho,6952bafa
117,Bellville city,Georgia,69530534
3675,Gunnison city,Utah,6955e437
14139,Ozark city,Alabama,6957b19b
10886,Picayune city,Mississippi,69653cf6
3493,Windsor town,North Carolina,6965a212
3232,Paddock Lake village,Wisconsin,696681bf
1046,Maypearl city,Texas,6966d87c
106,Durham city,Kansas,696718b5
1694,Camden city,Alabama,6968ebb5
585,Pierce city,Idaho,696b4861
5979,Progreso city,Texas,6970e08e
966,Harvard city,Nebraska,6974336a
1386,Lenox city,Iowa,69762a8f
15543,Dickson city,Tennessee,69788a0e
28814,Converse city,Texas,69790845
125,Java town,South Dakota,697a20a0
19508,Shelbyville city,Indiana,698265d9
293,Ewing village,Illinois,69838a92
25442,Forest Grove city,Oregon,69843fbd
18044,Arcata city,California,6987772b
3007,Dadeville city,Alabama,69882cad
1010,Eddyville city,Iowa,698a68d8
4133,Cotulla city,Texas,698afb09
210,Woodruff town,Utah,698bba17
3260,Spencer town,North Carolina,699ed862
240916,Irving city,Texas,69a08b5d
39524,Annapolis city,Maryland,69a11575
23609,Jacksonville Beach city,Florida,69a273bc
228,Olar town,South Carolina,69a5b1d2
971,Morristown city,Minnesota,69a5f1d0
30242,Santa Paula city,California,69a8eed3
101643,Carmel city,Indiana,69ab8844
1574,Pewee Valley city,Kentucky,69b499d9
54854,Pinellas Park city,Florida,69b6a89d
11190,Gloucester City city,New Jersey,69b831bc
8065,St. Francis city,Minnesota,69bb670d
1827,Big Beaver borough,Pennsylvania,69bc7b3f
117,Moundville town,Missouri,69c01e0a
715,Greenview village,Illinois,69c23ca0
36221,Texarkana city,Texas,69c4fb46
10277,Helotes city,Texas,69ca0584
50,Nunda town,South Dakota,69d2a64a
324,Eakly town,Oklahoma,69d4c337
5338,Big Bear Lake city,California,69d5a191
441,Marston city,Missouri,69d99a9f
1841,Coalgate city,Oklahoma,69df8a52
151746,Sunnyvale city,California,69e23d3e
359,Adams city,Oregon,69e45af9
92,Mooresville village,Missouri,69e7f0db
2107,Naples city,Utah,69e86b66
431,Long Branch borough,Pennsylvania,69ee66ad
96,Viking city,Minnesota,69ee95b0
4528,Scott City city,Missouri,69f3b828
3135,Livingston city,Alabama,69fb818a
11201,Springdale city,Ohio,69fea366
23,Milford village,Missouri,6a0042d3
616,Burlington village,Illinois,6a031cbd
714,Heuvelton village,New York,6a049ffb
644,New Boston city,Illinois,6a07e4c0
53299,Mount Prospect village,Illinois,6a0f8fa8
801,Brunswick city,Missouri,6a1595b0
109,Oriska city,North Dakota,6a1b497c
1015,Kingston village,Ohio,6a1de23c
6507,Moraine city,Ohio,6a1e1a0f
567,Flagler town,Colorado,6a1ed641
1145,Fort Deposit town,Alabama,6a2472b1
484,Ashley city,Illinois,6a2db99e
800,Orrick city,Missouri,6a37cae8
9419,Rathdrum city,Idaho,6a396462
81142,Cranston city,Rhode Island,6a39daef
478,Hoffman village,Illinois,6a3bd7db
211,Conconully town,Washington,6a3c6ef9
654,Palmyra village,Illinois,6a432f58
221,Pineville town,Arkansas,6a455453
787,Belgrade city,Minnesota,6a48eb8e
4379,Medina city,Tennessee,6a4a4711
1805,Superior city,Nebraska,6a4de903
8798,Manhattan village,Illinois,6a53e6fd
2144,Manchester village,Michigan,6a55b0da
298,Rhodes city,Iowa,6a592724
63,Warwick city,North Dakota,6a5de9a4
32877,Fair Lawn borough,New Jersey,6a634aa0
4059,Anna city,Illinois,6a66bcd3
941,Brook town,Indiana,6a694d22
320,Bison town,South Dakota,6a6a5d81
94871,Sandy city,Utah,6a6af14a
10378,West Point city,Mississippi,6a6ce1b1
662,Turbotville borough,Pennsylvania,6a716ef7
74074,St. Joseph city,Missouri,6a7b8077
352,Winkelman town,Arizona,6a82bdea
104,Toyah town,Texas,6a873ff9
673,Reeseville village,Wisconsin,6a882c3c
9450,Fairview city,Oregon,6a8cd7fc
11020,Fulton city,New York,6a9f22c9
17,Stotesbury town,Missouri,6aa6a2e3
1096,Stover city,Missouri,6aa79405
1456,Cleveland village,Wisconsin,6aa898bf
4923,Northvale borough,New Jersey,6aaba036
15005,Oldsmar city,Florida,6aac0742
266,Mallard city,Iowa,6aacaa07
4546,Donora borough,Pennsylvania,6aadbb80
780,Stantonsburg town,North Carolina,6aadc0eb
24880,Auburn Hills city,Michigan,6ab019da
8252,South Weber city,Utah,6ab05899
195,Lebanon city,Kansas,6ab2b308
445,Highland Haven city,Texas,6ab2db2d
8576,Kaufman city,Texas,6ab662c9
2754,Caledonia city,Minnesota,6ab6a579
66,Waterbury village,Nebraska,6ab77d3b
3882,Green Oaks village,Illinois,6ab98ce5
160,Georgetown borough,Pennsylvania,6abe222f
355,Lewisberry borough,Pennsylvania,6ac5fdac
13265,Canton city,Illinois,6ac7c597
28362,Northampton city,Massachusetts,6acd158c
469,Manalapan town,Florida,6acd2e8b
2138,Stevensville town,Montana,6ad8db33
3088,Greenwood town,Louisiana,6ad9236d
3193,Timnath town,Colorado,6ad98b09
423,Minnesott Beach town,North Carolina,6ae0e3b0
469,East Carondelet village,Illinois,6ae6c566
1055,Highlandville city,Missouri,6aead1ed
1597,Genola town,Utah,6aebbff0
620,Canistota city,South Dakota,6aec8cf1
62,Hague city,North Dakota,6aed5fe8
2010,Mannington city,West Virginia,6af46b43
7226,Hillsborough town,North Carolina,6aff5e2f
170,Quitman village,Louisiana,6b000ba4
13983,Deming city,New Mexico,6b026a98
1540,Rosepine town,Louisiana,6b0b5315
2345,Byesville village,Ohio,6b0fd0d5
9269,Fultondale city,Alabama,6b1841da
2167,Ronan city,Montana,6b2040d0
2586,Bayfield town,Colorado,6b224fd3
316,Kinta town,Oklahoma,6b22b9d9
184,Roseville borough,Pennsylvania,6b23ae4e
4978,Smithville city,Tennessee,6b282c5a
305,Flat Rock village,Illinois,6b29dbf7
4518,South Bound Brook borough,New Jersey,6b2a3303
605,Matador town,Texas,6b2c7149
190,Morganville city,Kansas,6b2c8c9a
41,Birdsong town,Arkansas,6b322408
790,McLean village,Illinois,6b339ac6
260,Schneider town,Indiana,6b34b5bf
502,Leary city,Texas,6b3cc233
1307,Maple Bluff village,Wisconsin,6b4421e1
39593,Keizer city,Oregon,6b4542d1
12430,Woodhaven city,Michigan,6b45f1ce
218,Furman town,South Carolina,6b46fa7c
930,Borden town,Indiana,6b47c932
2295,Vernonia city,Oregon,6b4b1655
42242,Beverly city,Massachusetts,6b4dbd52
54,Clayton city,Kansas,6b4dbd62
197,Peck city,Idaho,6b4fc3dd
2230,Henry city,Illinois,6b55311a
418,Ansley village,Nebraska,6b564483
12787,Kingston borough,Pennsylvania,6b56c4b5
3708,Ridgway borough,Pennsylvania,6b57024d
327,Dellroy village,Ohio,6b588c1b
733,Wauzeka village,Wisconsin,6b59c09e
990,Turtle Lake village,Wisconsin,6b5af0e5
300,Cook village,Nebraska,6b5dfcb8
2070,Cabool city,Missouri,6b67141c
21602,Secaucus town,New Jersey,6b6f75d5
1425,Princeton town,North Carolina,6b70e52a
933,Lansing city,Iowa,6b73171a
2768,Hudson town,Colorado,6b76a4de
343,Russell city,Minnesota,6b781c5a
109,Macon town,North Carolina,6b7a57eb
1134,Poncha Springs town,Colorado,6b7f59b1
9000,St. Anthony city,Minnesota,6b7f8728
298,Joppa village,Illinois,6b839b16
2318,Meeker town,Colorado,6b848d28
728,Drayton city,North Dakota,6b8fb853
540,Scammon Bay city,Alaska,6b926165
189,Tipton city,Kansas,6b95019d
463,Fort Johnson village,New York,6b9ae9a3
5045,Lawrenceburg city,Indiana,6b9b3f6d
1967,Batavia village,Ohio,6b9d4b99
102,Aullville village,Missouri,6ba34225
12947,Miami city,Oklahoma,6ba4848a
974,Bradford town,Tennessee,6ba50c6a
356,Pleasant Plains town,Arkansas,6ba5f680
59,Hunnewell city,Kansas,6ba95a7c
9649,Marysville city,Michigan,6baaa6a4
6416,Plattsmouth city,Nebraska,6baad97d
362,South Solon village,Ohio,6bacd5e3
47259,Covina city,California,6bb3a797
650,Jewett village,Ohio,6bb550a3
328,Roberts village,Illinois,6bb8d88a
69,Yuba village,Wisconsin,6bbdca02
2281,Carlin city,Nevada,6bbf613d
28278,Englewood city,New Jersey,6bc32c1e
1297,Laverne town,Oklahoma,6bc508d1
1845,Grayling city,Michigan,6bc886da
1041,Hamburg city,Iowa,6bc94610
335,Scandia city,Kansas,6bcc5e36
160,Fultonham village,Ohio,6bd313d5
13902,Hammonton town,New Jersey,6bd48602
1339,Eden city,Texas,6bd51cef
301,Lowry city,Minnesota,6bd5dbf5
778,Oshkosh city,Nebraska,6bd6bdc9
103,Hamer city,Idaho,6be1246e
2042,New Stanton borough,Pennsylvania,6be1baa3
27677,Gladstone city,Missouri,6be37e3e
281,Persia city,Iowa,6be76777
265,Dubberly village,Louisiana,6bed6afa
1894,Atlantic Beach village,New York,6bee3954
1184,Haven city,Kansas,6bef2d69
209,Birmingham village,Missouri,6befc0aa
8455,Riverside village,Illinois,6bf187f7
700,Blythe city,Georgia,6bf21e8e
2794,Wendell city,Idaho,6bf25530
511,New Bloomington village,Ohio,6bf84ede
6439,Norwich city,New York,6bf90a88
64,Wood Lake village,Nebraska,6bfc2426
26687,Dodge City city,Kansas,6c0907f9
72,Unity Village village,Missouri,6c1074d0
22002,Klamath Falls city,Oregon,6c113dc9
1061,De Soto city,Iowa,6c12b06c
211,Gasconade city,Missouri,6c16b5f1
16072,Indianola city,Iowa,6c1b05b5
859,Felicity village,Ohio,6c2131ab
1858,Conyngham borough,Pennsylvania,6c2292d2
198,Onaway city,Idaho,6c2906e3
528,Norway city,Iowa,6c29f8cb
187,Bolckow city,Missouri,6c35a95a
195,Worthville city,Kentucky,6c39ccc1
576,Smiley city,Texas,6c479ab8
784,Minatare city,Nebraska,6c52751b
3612,Gravette city,Arkansas,6c579183
509,Moran city,Kansas,6c5b3cb3
27393,Monroeville municipality,Pennsylvania,6c5b96f2
4076,Falls City city,Nebraska,6c5bc157
1824,New Hartford village,New York,6c5dd11b
328,West Liberty borough,Pennsylvania,6c5e7bc5
840,Selawik city,Alaska,6c615219
368,Melvern city,Kansas,6c64c3d8
4968,Grafton city,West Virginia,6c6819d3
547,Groom town,Texas,6c69d402
7951,Island Lake village,Illinois,6c6b5472
619,Man town,West Virginia,6c707a6f
567,Emlenton borough,Pennsylvania,6c76d64e
10898,Burlington city,Wisconsin,6c7a917b
4233,Le Roy village,New York,6c7d5242
1543,Grayville city,Illinois,6c83ccf5
110,Libertyville town,Alabama,6c86bb2d
1697,Three Way city,Tennessee,6c8c6dde
9048,Live Oak city,California,6c8c98a6
2098,Cle Elum city,Washington,6c921424
10712,Highland Park city,Michigan,6c94b78a
1498,Oak Leaf city,Texas,6c96dce6
481,Bertha city,Minnesota,6c976a19
33436,Dana Point city,California,6ca5d007
1655,Plains town,Texas,6ca8d72e
25678,Green city,Ohio,6cadfddb
56,Dougherty city,Iowa,6cb02d83
615,Huntington city,Arkansas,6cb7bb80
19141,Lexington city,North Carolina,6cb9e369
9700,Commerce city,Texas,6cbabd36
4778,Marseilles city,Illinois,6cbc853a
65,Peak town,South Carolina,6cbf8883
4135,Waverly village,Ohio,6cc03062
3101,Double Oak town,Texas,6cc1ddb3
2252,Lisbon city,Iowa,6cc7f626
2976,Hortonville village,Wisconsin,6ccafa18
401,Eldorado town,Oklahoma,6ccba351
16321,New Milford borough,New Jersey,6ccc4fec
603,Caneyville city,Kentucky,6ccde5c5
45,False Pass city,Alaska,6ccdf08a
1798,Kersey town,Colorado,6cd09c2b
1284,Lannon village,Wisconsin,6cd35332
129,Bragg City town,Missouri,6cd45fa2
1197,Lincoln city,Missouri,6cd4f62f
15452,Hugo city,Minnesota,6cd71849
295,Little Mountain town,South Carolina,6cd78d9c
24883,Paducah city,Kentucky,6cd9227e
13588,Cedar Lake town,Indiana,6cddaef2
3405,Hicksville village,Ohio,6ce4bc20
944,Branchville town,South Carolina,6ce5e027
5359,Algona city,Iowa,6ce82942
839,Crawford city,Georgia,6ce9d204
2085,Houston city,Missouri,6cea04cf
913,Shabbona village,Illinois,6cf9e0fb
883,Avoca village,New York,6cfb7326
710,Seneca Gardens city,Kentucky,6d058bc8
7120,Elsa city,Texas,6d067213
1746,Palmyra village,Wisconsin,6d0ac51c
77,Country Club Heights town,Indiana,6d0bb5ce
32212,Bethel Park municipality,Pennsylvania,6d113775
622,Winterstown borough,Pennsylvania,6d18c089
347,Bigelow town,Arkansas,6d1b7a7e
799,Bromley city,Kentucky,6d1dd055
215,Surry town,Virginia,6d238ab0
1663,Princeville village,Illinois,6d25a4e6
1199,Theresa village,Wisconsin,6d27e831
8835,Grants city,New Mexico,6d29dd80
608,Hopkins Park village,Illinois,6d31c050
3585,Imlay City city,Michigan,6d329908
14117,Lindenhurst village,Illinois,6d36a64e
1168,Ship Bottom borough,New Jersey,6d377b02
610,Pleasant Hope city,Missouri,6d39f5ef
1504,Terra Alta town,West Virginia,6d3bab8a
10039,Struthers city,Ohio,6d3bcb43
3439,Oliver Springs town,Tennessee,6d3c7db0
1342,Mansura town,Louisiana,6d4313f7
7052,Milton-Freewater city,Oregon,6d4336ac
112,Petronila city,Texas,6d443e9d
5499,Glencoe city,Minnesota,6d4856a9
790,Elmwood village,Wisconsin,6d4983fa
115473,Beaumont city,Texas,6d515dcd
2117,Malad City city,Idaho,6d59ce89
485,St. Paul city,Alaska,6d5c4f16
229776,Boise City city,Idaho,6d5cefd6
36,Galatia city,Kansas,6d5e520e
750,Twin Valley city,Minnesota,6d61dd33
1286,New Brockton town,Alabama,6d654692
75,Crows Nest town,Indiana,6d6571ce
3342,Lakeland city,Georgia,6d67bb8a
952,Elkhart city,Iowa,6d7437cf
351,Secor village,Illinois,6d76350a
2421,Harriman village,New York,6d785cfa
370,North Miami town,Oklahoma,6d793383
306,Sherwood village,Michigan,6d884ade
641,Agency city,Iowa,6d896693
156,Grayson town,Oklahoma,6d8c6dfa
374,Loomis village,Nebraska,6d931ec2
210,Sheldon village,Wisconsin,6d97d691
537,Yankeetown town,Florida,6da01030
1163,Terrytown city,Nebraska,6da043b5
93,Etowah town,Oklahoma,6da1f3d0
779,Mayfield village,New York,6da5cec3
713,Oakman town,Alabama,6da6b093
3483,Vienna city,Georgia,6daed3df
15127,Newton city,Iowa,6dafa0c0
3508,Llano city,Texas,6db3310a
352,St. Martin city,Minnesota,6db5f8ad
102,Darfur city,Minnesota,6db68d6a
684,Shannon village,Illinois,6db69e5a
684,Wilton town,Alabama,6db74bfc
920,Jonesville town,Virginia,6db76d5d
7953,Brentwood city,Missouri,6db82ab8
1204,St. Martins city,Missouri,6dbd2ee1
2191,Troy city,Texas,6dbd63ed
2723,White Salmon city,Washington,6dd01470
71,Richland village,Nebraska,6dd30870
1725,Duchesne city,Utah,6dd34a95
101868,South Bend city,Indiana,6ddabe33
3988,Bloomfield Hills city,Michigan,6ddd60da
568,Nelliston village,New York,6de7d2d6
2149,Maple Lake city,Minnesota,6de99769
485,Bellefonte town,Arkansas,6de9e6bd
2404,Santa Claus town,Indiana,6deb1a04
5572,Surfside town,Florida,6df0610a
161,Huey village,Illinois,6df52e64
882,Fairview town,Montana,6df70b02
632,Eads town,Colorado,6df93ead
68,Weldon town,Arkansas,6df968be
5668,Hartford City city,Indiana,6df985af
233,Henning village,Illinois,6dfb82a3
1585,Newport borough,Pennsylvania,6dfcecd9
310,Kelleys Island village,Ohio,6dfd6032
719,Wartrace town,Tennessee,6e01ab63
17136,Fulshear city,Texas,6e020975
262,Lyman town,Utah,6e03631a
895,Piedmont city,South Dakota,6e07fca5
5181,Polson city,Montana,6e0b7ede
1781,Pikeville city,Tennessee,6e0db536
187,Howard City (Boelus) village,Nebraska,6e1009ee
7192,Riverdale Park town,Maryland,6e137458
384,Ellicottville village,New York,6e13831f
1341,Iva town,South Carolina,6e138b66
5664,Rusk city,Texas,6e142c51
177,Otoe village,Nebraska,6e147f63
769,Knightsville town,Indiana,6e1792fb
2391,Brewster city,Washington,6e199265
