name,state,id,pop_2020
Lavaca County,Texas,7e01be8a,20216
Lee County,Texas,e5d26262,17397
Leon County,Texas,c73b7ce7,17493
Liberty County,Texas,3347ba46,91547
Limestone County,Texas,ab11b5b0,23340
Lipscomb County,Texas,f03b3c47,3111
Live Oak County,Texas,48e6579d,12324
Llano County,Texas,d4dea814,21958
Loving County,Texas,f32739e2,181
Lubbock County,Texas,25b9906d,314772
Lynn County,Texas,cbf532da,6025
McCulloch County,Texas,d72a9e9b,7823
McLennan County,Texas,2438ec7a,259730
McMullen County,Texas,68fad1e5,721
Madison County,Texas,94526e99,14427
Marion County,Texas,eedbb32a,9960
Martin County,Texas,48b81b06,5816
Mason County,Texas,825d752c,4344
Matagorda County,Texas,4564f0c1,36725
Maverick County,Texas,eda3b19e,58378
Medina County,Texas,73801846,52358
Menard County,Texas,39f82fb9,2124
Midland County,Texas,52532604,177863
Milam County,Texas,73cf627d,24708
Mills County,Texas,e14847a5,4840
Mitchell County,Texas,d273fdd3,8202
Montague County,Texas,450224bd,19962
Montgomery County,Texas,a69d968c,626351
Moore County,Texas,1615e478,20654
Morris County,Texas,cb437f76,12393
Motley County,Texas,de3725e4,1185
Nacogdoches County,Texas,7464b75d,64753
Navarro County,Texas,0648b986,50694
Newton County,Texas,166f8d08,13414
Nolan County,Texas,687da0d1,14835
Nueces County,Texas,c0f04635,363148
Ochiltree County,Texas,81e1b908,9598
Oldham County,Texas,5b89297a,2135
Orange County,Texas,d12afc3c,82878
Palo Pinto County,Texas,5f35a9b3,29320
Panola County,Texas,6da15ab0,23187
Parker County,Texas,f5a5d073,148198
Parmer County,Texas,54980a97,9522
Pecos County,Texas,e02e07f8,15718
Polk County,Texas,56d42fe8,52995
Potter County,Texas,cfc05631,116004
Presidio County,Texas,a674ac71,6508
Rains County,Texas,a12c2cfb,12552
Randall County,Texas,bece325f,139899
Reagan County,Texas,88e10293,3833
Real County,Texas,2e269706,3411
Red River County,Texas,d6f0ae5e,11995
Reeves County,Texas,22d06ca1,15949
Refugio County,Texas,2b6a63c4,6877
Roberts County,Texas,6630a488,813
Robertson County,Texas,07d76bf7,17155
Rockwall County,Texas,3ab626db,109888
Runnels County,Texas,14f2fc55,10401
Rusk County,Texas,7b54c6e5,54324
Sabine County,Texas,43dfe254,10507
San Augustine County,Texas,1436912f,8248
San Jacinto County,Texas,4278a28e,29301
San Patricio County,Texas,85d2e911,67069
San Saba County,Texas,8266839b,6039
Schleicher County,Texas,026761d1,2761
Scurry County,Texas,e7fd142d,16662
Shackelford County,Texas,bc629004,3300
Shelby County,Texas,10839174,24915
Sherman County,Texas,36d94e73,3027
Smith County,Texas,14a2e6fd,235806
Somervell County,Texas,5eeaf87a,9139
Starr County,Texas,0ce63678,64266
Stephens County,Texas,5ad7661d,9334
Sterling County,Texas,0689b5e9,1315
Stonewall County,Texas,9be795b5,1348
Sutton County,Texas,21eec23d,3738
Swisher County,Texas,ad558844,7340
Tarrant County,Texas,76a28c7c,2123347
Taylor County,Texas,bc821069,139200
Terrell County,Texas,5e21adb8,702
Terry County,Texas,bdf9c7a7,12183
Throckmorton County,Texas,2058e354,1487
Titus County,Texas,8050829b,32926
Tom Green County,Texas,d219e30d,120010
Travis County,Texas,9f22f20c,1300503
Trinity County,Texas,e54801f4,14883
Tyler County,Texas,4fd9ff94,21591
Upshur County,Texas,8ee8203b,42166
Upton County,Texas,714e9a29,3623
Uvalde County,Texas,6b809598,26742
Val Verde County,Texas,7de026ef,49028
Van Zandt County,Texas,f8066281,57533
Victoria County,Texas,10b17410,91936
Walker County,Texas,e8a4c43f,72164
Waller County,Texas,1faa18b4,57452
Ward County,Texas,e39d10ba,12097
Washington County,Texas,ae8c56d1,35771
Webb County,Texas,7fc7be72,277681
Wharton County,Texas,6ac37fe7,41685
Wheeler County,Texas,c5cb6ed9,4946
Wichita County,Texas,d786da8f,133205
Wilbarger County,Texas,a827faf6,12552
Willacy County,Texas,0cfa900d,21161
Williamson County,Texas,ec868281,617855
Wilson County,Texas,6f3f98e0,52023
Winkler County,Texas,c2b44b53,7887
Wise County,Texas,2cc09c30,71084
Wood County,Texas,9f1bd60d,46291
Yoakum County,Texas,16502297,8702
Young County,Texas,c892648b,17904
Zapata County,Texas,e542a6ba,14172
Zavala County,Texas,2e52e8e5,11840
Beaver County,Utah,7f58729d,6761
Box Elder County,Utah,02049f51,57007
Cache County,Utah,072e891f,130004
Carbon County,Utah,1b4b87e3,20760
Daggett County,Utah,149bb084,1026
Davis County,Utah,13ac8c8b,359232
Duchesne County,Utah,7c3631b8,19894
Emery County,Utah,7e777e41,10147
Garfield County,Utah,065bc895,5050
Grand County,Utah,ebeb4843,9796
Iron County,Utah,a83bf44a,56814
Juab County,Utah,15170026,12122
Kane County,Utah,ff0c0256,7914
Millard County,Utah,33ac264c,13327
Morgan County,Utah,434d3db0,12462
Piute County,Utah,68301a73,1473
Rich County,Utah,1ad1aeb2,2452
Salt Lake County,Utah,47768739,1165517
San Juan County,Utah,f11a257d,15278
Sanpete County,Utah,fc6c5d74,31393
Sevier County,Utah,7769abd6,21780
Summit County,Utah,13f6d1e0,42499
Tooele County,Utah,0b9e1ce0,74512
Uintah County,Utah,a87db3c5,35970
Utah County,Utah,f5cefba8,651059
Wasatch County,Utah,9e7f129d,35300
Washington County,Utah,e3048a08,184913
Wayne County,Utah,9d6f3adb,2759
Weber County,Utah,7118d426,262658
Addison County,Vermont,b66501a0,36851
Bennington County,Vermont,7c2150cf,35338
Caledonia County,Vermont,59a30f97,29705
Chittenden County,Vermont,ff3a4bac,164306
Essex County,Vermont,343282d9,6123
Franklin County,Vermont,2e4cf65b,49685
Grand Isle County,Vermont,bdfad002,7169
Lamoille County,Vermont,210f7efb,25341
Orange County,Vermont,c153a780,28837
Orleans County,Vermont,9d6a2233,26897
Rutland County,Vermont,3ebb9955,57764
Washington County,Vermont,711006d3,58328
Windham County,Vermont,ceac40ce,42015
Windsor County,Vermont,e8e87688,54988
Accomack County,Virginia,62593226,32238
Albemarle County,Virginia,2fb4b0fe,110652
Alleghany County,Virginia,fcbb6cda,14701
Amelia County,Virginia,a59d002b,13014
Amherst County,Virginia,6c17d0a7,31667
Appomattox County,Virginia,ae52828c,16043
Arlington County,Virginia,b49e1752,240119
Augusta County,Virginia,f8142602,76544
Bath County,Virginia,21ce0319,4119
Bedford County,Virginia,8bea7902,79811
Bland County,Virginia,3588ef5a,6239
Botetourt County,Virginia,17dd2e54,33633
Brunswick County,Virginia,b0559969,16037
Buchanan County,Virginia,aacd1651,20613
Buckingham County,Virginia,432dc457,17168
Campbell County,Virginia,2abb2026,55304
Caroline County,Virginia,a778f236,30860
Carroll County,Virginia,97946c66,30074
Charles City County,Virginia,a1cdbe6c,6821
Charlotte County,Virginia,7ae4faa7,11820
Chesterfield County,Virginia,c7f83a53,358245
Clarke County,Virginia,19befffe,14622
Craig County,Virginia,c2ced9a8,5077
Culpeper County,Virginia,02007201,53569
Cumberland County,Virginia,ea9a0661,9933
Dickenson County,Virginia,e37e172e,14078
Dinwiddie County,Virginia,87e14d6d,28688
Essex County,Virginia,571b5b4f,10943
Fairfax County,Virginia,9a6265d3,1150847
Fauquier County,Virginia,67096bc7,71361
Floyd County,Virginia,b2eb0da8,15777
Fluvanna County,Virginia,b4b30597,27422
Franklin County,Virginia,a9d5abcd,56167
Frederick County,Virginia,01b5b9e3,91119
Giles County,Virginia,b9fed1d8,16663
Gloucester County,Virginia,9dc298e1,37459
Goochland County,Virginia,1f4bff0d,24431
Grayson County,Virginia,3e3968f3,15493
Greene County,Virginia,b5240563,20131
Greensville County,Virginia,ccbef0ff,11280
Halifax County,Virginia,681dba10,33633
Hanover County,Virginia,0aa12873,108262
Henrico County,Virginia,4184ba71,333766
Henry County,Virginia,3a728f9f,50309
Highland County,Virginia,afe6f7dc,2200
Isle of Wight County,Virginia,74bb49b8,37725
James City County,Virginia,9419de72,77612
King and Queen County,Virginia,9cbc7f79,6942
King George County,Virginia,aa30e78f,27381
King William County,Virginia,7d9e3af6,17641
Lancaster County,Virginia,a39f5c29,10618
Lee County,Virginia,a814e3dc,23238
Loudoun County,Virginia,83b3fea3,422784
Louisa County,Virginia,c0806f49,38132
Lunenburg County,Virginia,cea201f3,12267
Madison County,Virginia,4346922f,13312
Mathews County,Virginia,35c8da49,8766
Mecklenburg County,Virginia,3d5b0dd1,30679
Middlesex County,Virginia,942f526f,10569
Montgomery County,Virginia,bbe9d671,98391
Nelson County,Virginia,dda735c3,14755
New Kent County,Virginia,1dfe026f,23648
Northampton County,Virginia,e7118ea6,11673
Northumberland County,Virginia,d4f5e8b8,12069
Nottoway County,Virginia,44697561,15160
Orange County,Virginia,f181cfc6,37695
Page County,Virginia,6192cccf,23933
Patrick County,Virginia,0b029b9e,17493
Pittsylvania County,Virginia,44740a44,59850
Powhatan County,Virginia,5740c196,30148
Prince Edward County,Virginia,bb7eeca8,23006
Prince George County,Virginia,99d9518d,38686
Prince William County,Virginia,a9cbc2fe,475533
Pulaski County,Virginia,f010d252,33935
Rappahannock County,Virginia,4c06863b,7260
Richmond County,Virginia,cb9ce8c4,9071
Roanoke County,Virginia,29b1ddc2,94509
Rockbridge County,Virginia,1b15b858,22757
Rockingham County,Virginia,769eccf6,82346
Russell County,Virginia,2be5eca3,26647
Scott County,Virginia,b182f04f,21629
Shenandoah County,Virginia,dd592485,43905
Smyth County,Virginia,954256d6,30090
Southampton County,Virginia,0c3f85f7,17636
Spotsylvania County,Virginia,b46dc800,138449
Stafford County,Virginia,da82c5e5,156748
Surry County,Virginia,3950e1bd,6385
Sussex County,Virginia,38d818e6,10925
Tazewell County,Virginia,3de22561,40529
Warren County,Virginia,03421569,40475
Washington County,Virginia,9b97d175,53695
Westmoreland County,Virginia,8d30288e,18149
Wise County,Virginia,1b8a3f80,37206
Wythe County,Virginia,6fd57889,28620
York County,Virginia,a667e668,69199
Alexandria city,Virginia,2619bb9a,158726
Bristol city,Virginia,9cc9f10b,17329
Buena Vista city,Virginia,5d8c0de4,6402
Charlottesville city,Virginia,c92d9fba,46950
Chesapeake city,Virginia,4691ae23,247011
Colonial Heights city,Virginia,4cb07100,17205
Covington city,Virginia,43aee2fa,5639
Danville city,Virginia,9bf38938,39869
Emporia city,Virginia,77554585,5257
Fairfax city,Virginia,161e7057,23429
Falls Church city,Virginia,3cfe7952,14631
Franklin city,Virginia,2286f752,7833
Fredericksburg city,Virginia,5b4eb4c9,29492
Galax city,Virginia,311647fc,6296
Hampton city,Virginia,4c9b1e22,135464
Harrisonburg city,Virginia,b0d450e0,53204
Hopewell city,Virginia,8b7af97d,22375
Lexington city,Virginia,f993fdc2,7279
Lynchburg city,Virginia,7a23b27b,81561
Manassas city,Virginia,8b31de65,40869
Manassas Park city,Virginia,9423b8fc,18004
Martinsville city,Virginia,eba00f0a,12355
Newport News city,Virginia,77c74e78,179062
Norfolk city,Virginia,f7c51c22,242803
Norton city,Virginia,1df13abc,3985
Petersburg city,Virginia,86222a87,30446
Poquoson city,Virginia,bc878a24,12257
Portsmouth city,Virginia,32862183,95094
Radford city,Virginia,863af316,18255
Richmond city,Virginia,a02ea2ce,232226
Roanoke city,Virginia,ff230edb,99058
Salem city,Virginia,c242bff9,25340
Staunton city,Virginia,8f9af604,25190
Suffolk city,Virginia,78ddbc93,93913
Virginia Beach city,Virginia,693bdbcb,451231
Waynesboro city,Virginia,d6c73f43,22741
Williamsburg city,Virginia,da4b5d83,15259
Winchester city,Virginia,11c2ed65,27700
Adams County,Washington,69d4a7f3,20027
Asotin County,Washington,cfc1dc8e,22820
Benton County,Washington,56132050,206426
Chelan County,Washington,423e6ac8,77574
Clallam County,Washington,fa500d66,78067
Clark County,Washington,3625f63f,496865
Columbia County,Washington,abca9569,4048
Cowlitz County,Washington,3cce17fe,111371
Douglas County,Washington,d2eaca53,43560
Ferry County,Washington,65b969c0,7759
Franklin County,Washington,1d823185,97075
Garfield County,Washington,11793af3,2290
Grant County,Washington,b5f4fb77,99377
Grays Harbor County,Washington,f518fb5d,75950
Island County,Washington,67afcf9e,86014
Jefferson County,Washington,ef44adab,32700
King County,Washington,a021af5f,2274315
Kitsap County,Washington,7f324c7a,272787
Kittitas County,Washington,7e34b020,49204
Klickitat County,Washington,d78e1f75,22697
Lewis County,Washington,bdc9ab6b,82109
Lincoln County,Washington,ea89d9bb,11090
Mason County,Washington,edd5ae24,68224
Okanogan County,Washington,163393be,42620
Pacific County,Washington,cd54a6d7,22984
Pend Oreille County,Washington,73837160,14144
Pierce County,Washington,91b423a9,913890
San Juan County,Washington,e1ae768e,17492
Skagit County,Washington,ed094ade,130789
Skamania County,Washington,25632277,12107
Snohomish County,Washington,f6573e07,830393
Spokane County,Washington,5768fbc4,528225
Stevens County,Washington,c888432a,46360
Thurston County,Washington,27d97598,294074
Wahkiakum County,Washington,61c4e3dc,4498
Walla Walla County,Washington,8e61e661,61292
Whatcom County,Washington,5d414a5b,231016
Whitman County,Washington,f89a9aed,49500
Yakima County,Washington,a1e862c8,251879
Barbour County,West Virginia,31f57ff2,16444
Berkeley County,West Virginia,e204d53c,122125
Boone County,West Virginia,cbf1dc8c,21055
Braxton County,West Virginia,0a0679f7,13702
Brooke County,West Virginia,b0096991,21674
Cabell County,West Virginia,b3ce6361,91589
Calhoun County,West Virginia,b623a826,6945
Clay County,West Virginia,bdbfd2aa,8341
Doddridge County,West Virginia,d1dc1011,8368
Fayette County,West Virginia,d1a8e07e,42062
Gilmer County,West Virginia,2fb2b416,7811
Grant County,West Virginia,5e8f1c68,11510
Greenbrier County,West Virginia,0a89b21a,34319
Hampshire County,West Virginia,52e178b6,23190
Hancock County,West Virginia,5266741e,28571
Hardy County,West Virginia,b2435301,13633
Harrison County,West Virginia,73ee1562,66870
Jackson County,West Virginia,7fc5dbac,28453
Jefferson County,West Virginia,7ef61ec0,57486
Kanawha County,West Virginia,ed65f102,176253
Lewis County,West Virginia,b824d563,15805
Lincoln County,West Virginia,c005be2a,20043
Logan County,West Virginia,205d8506,31688
McDowell County,West Virginia,3f0cfecb,16916
Marion County,West Virginia,6ab90a4b,55962
Marshall County,West Virginia,75582148,30103
Mason County,West Virginia,03b4493e,26335
Mercer County,West Virginia,05f78e84,58258
Mineral County,West Virginia,93d0e087,26722
Mingo County,West Virginia,bee20c27,22951
Monongalia County,West Virginia,dbfd80cb,106819
Monroe County,West Virginia,e60b9ae3,13229
Morgan County,West Virginia,017c3c03,17873
Nicholas County,West Virginia,beb0f02b,24340
Ohio County,West Virginia,67ef1650,41182
Pendleton County,West Virginia,3e2f7463,6932
Pleasants County,West Virginia,1871aafb,7438
Pocahontas County,West Virginia,fe6a74d3,8190
Preston County,West Virginia,6f57a9a7,33380
Putnam County,West Virginia,96b60a27,56428
Raleigh County,West Virginia,7af14a5d,72920
Randolph County,West Virginia,2eaf0ffe,28387
Ritchie County,West Virginia,a04a9789,9499
Roane County,West Virginia,99aca777,13482
Summers County,West Virginia,0e04b558,12444
Taylor County,West Virginia,ae74445d,16699
Tucker County,West Virginia,b119a85f,6816
Tyler County,West Virginia,72a23f58,8533
Upshur County,West Virginia,d8b8035c,24230
Wayne County,West Virginia,3db76d80,39054
Webster County,West Virginia,52398508,8058
Wetzel County,West Virginia,41b0bb1b,14904
Wirt County,West Virginia,feffa349,5705
Wood County,West Virginia,c7fa10f8,82938
Wyoming County,West Virginia,c5ca5334,20123
Adams County,Wisconsin,e987471a,20498
Ashland County,Wisconsin,59e94755,15415
Barron County,Wisconsin,d9684be7,45090
Bayfield County,Wisconsin,484f8201,15242
Brown County,Wisconsin,df6944f0,264610
Buffalo County,Wisconsin,5e00d7b5,13033
Burnett County,Wisconsin,c53a4169,15557
Calumet County,Wisconsin,d3a3bd36,50209
Chippewa County,Wisconsin,e384b815,64737
Clark County,Wisconsin,dfb2a171,34720
Columbia County,Wisconsin,4cf71246,57668
Crawford County,Wisconsin,1fa438af,16021
Dane County,Wisconsin,0c9066a7,552536
Dodge County,Wisconsin,08d1b9c4,87336
Door County,Wisconsin,e74bc26f,27889
Douglas County,Wisconsin,fd495aeb,43702
Dunn County,Wisconsin,960aeb94,45452
Eau Claire County,Wisconsin,1dff61eb,105260
Florence County,Wisconsin,2b2ef82a,4298
Fond du Lac County,Wisconsin,244fab21,102902
Forest County,Wisconsin,5005120a,8960
Grant County,Wisconsin,95d89ebd,51021
Green County,Wisconsin,2f843236,36603
Green Lake County,Wisconsin,321a248b,18908
Iowa County,Wisconsin,6b59eec1,23640
Iron County,Wisconsin,52cd61a9,5698
Jackson County,Wisconsin,d1107983,20630
Jefferson County,Wisconsin,358ba8e3,85038
Juneau County,Wisconsin,c183ede5,26908
Kenosha County,Wisconsin,a5805a84,169671
Kewaunee County,Wisconsin,de0c27c4,20386
La Crosse County,Wisconsin,b82a7cf3,118502
Lafayette County,Wisconsin,617e560d,16646
Langlade County,Wisconsin,804e8b36,19119
Lincoln County,Wisconsin,eb68a2f7,27566
Manitowoc County,Wisconsin,fd023aea,78757
Marathon County,Wisconsin,62f3203c,135593
Marinette County,Wisconsin,194d4938,40262
Marquette County,Wisconsin,d58f50e9,15585
Menominee County,Wisconsin,b9e887e9,4546
Milwaukee County,Wisconsin,44386f63,945016
Monroe County,Wisconsin,a3597af9,46582
Oconto County,Wisconsin,f99fc5ea,38383
Oneida County,Wisconsin,1f6c038f,35751
Outagamie County,Wisconsin,73d1ffc7,188766
Ozaukee County,Wisconsin,37111f83,90043
Pepin County,Wisconsin,423dd052,7271
Pierce County,Wisconsin,c564ceb2,42700
Polk County,Wisconsin,a03505bb,43794
Portage County,Wisconsin,3615b8ef,71032
Price County,Wisconsin,e20a34fa,13245
Racine County,Wisconsin,b5a56090,195802
Richland County,Wisconsin,a7cafa5e,17258
Rock County,Wisconsin,4120c81b,163084
Rusk County,Wisconsin,7dcfbc3d,14022
St. Croix County,Wisconsin,d93c3296,91838
Sauk County,Wisconsin,451b3e5f,64449
Sawyer County,Wisconsin,e3cfed7c,16700
Shawano County,Wisconsin,73a66255,40786
Sheboygan County,Wisconsin,0e24b891,115240
Taylor County,Wisconsin,05f42f1c,20318
Trempealeau County,Wisconsin,9f081135,29681
Vernon County,Wisconsin,5c909f7b,30861
Vilas County,Wisconsin,83a8b4fc,22356
Walworth County,Wisconsin,d9d7b646,103953
Washburn County,Wisconsin,ff9554c1,15712
Washington County,Wisconsin,d17169f2,136445
Waukesha County,Wisconsin,eac1b66e,406172
Waupaca County,Wisconsin,535ee446,50664
Waushara County,Wisconsin,0bf1b09b,24326
Winnebago County,Wisconsin,17f4fe68,171631
Wood County,Wisconsin,f7e27050,72560
Albany County,Wyoming,ae8209ca,38950
Big Horn County,Wyoming,b9a5399f,11575
Campbell County,Wyoming,3946c5a4,46676
Carbon County,Wyoming,eafc5fbd,14711
Converse County,Wyoming,e807b31e,13804
Crook County,Wyoming,caffb1a1,7593
Fremont County,Wyoming,e0b3160d,39317
Goshen County,Wyoming,074ceba2,13235
Hot Springs County,Wyoming,eaffe420,4425
Johnson County,Wyoming,dfd8d985,8588
Laramie County,Wyoming,e73fbd10,100595
Lincoln County,Wyoming,f258bb4e,20253
Natrona County,Wyoming,1ec13a92,80815
Niobrara County,Wyoming,ab4dd2ce,2275
Park County,Wyoming,18d1acdd,29331
Platte County,Wyoming,ad1b7775,8578
Sheridan County,Wyoming,e2e545f0,30863
Sublette County,Wyoming,32509062,9856
Sweetwater County,Wyoming,bbe9a6cf,42673
Teton County,Wyoming,1dcdbf81,23497
Uinta County,Wyoming,630c5c5a,20215
Washakie County,Wyoming,c96eecc0,7760
Weston County,Wyoming,c14d0b5b,6743
