,name,state,id,pop_2020
22617,Crawford township,North Dakota,a9cb9dfd,30
22759,Elverum township,North Dakota,e2525ffa,30
22947,Grover township,North Dakota,458db173,30
23002,Hazel township,North Dakota,56e0a1cc,30
23044,Horseshoe Valley township,North Dakota,8747ea9a,30
23117,Kohlmeier township,North Dakota,bae69669,30
23157,Layton township,North Dakota,045cad61,30
23176,Liberty township (Mountrail County),North Dakota,be1f3cc2,30
23219,Lucy township,North Dakota,1005a616,30
23391,Noonan township,North Dakota,00b0e65a,30
23435,Oakland township,North Dakota,345583ea,30
23609,Rolling Prairie township,North Dakota,4fe986bc,30
23618,Rosefield township,North Dakota,45b9a140,30
23654,Sargent township,North Dakota,949c06b3,30
23720,South Dresden township,North Dakota,474857c6,30
23732,South Valley township,North Dakota,df4add76,30
23771,Starbuck township,North Dakota,384c75e6,30
23789,Strandahl township,North Dakota,607a8d06,30
23910,Wales city,North Dakota,0f0150e2,30
23919,Wamduska township,North Dakota,6d3ff4b3,30
23967,White Ash township,North Dakota,9d63ec85,30
23974,Whiting township,North Dakota,aa903e70,30
24006,Woodberry township,North Dakota,b320ebaf,30
30127,Bull Creek township,South Dakota,da47a688,30
30411,Gassman UT,South Dakota,786a4bf1,30
30823,Owanka township,South Dakota,6e324dd2,30
30904,Rainy Creek/Cheyenne township,South Dakota,8dfbdf5f,30
30983,Scotch Cap township,South Dakota,81a44eb2,30
31154,Wachter township,South Dakota,9a6b26a1,30
8892,Clear Creek township (Stafford County),Kansas,6378305d,31
9299,Harrison township (Jewell County),Kansas,bdf0153e,31
9527,Liberty township (Clark County),Kansas,4a5f7f36,31
9534,Liberty township (Hamilton County),Kansas,74b2ba59,31
9592,Logan township (Decatur County),Kansas,d64b214c,31
9858,Olive township,Kansas,f4128973,31
9945,Pioneer township (Graham County),Kansas,2a3e6bc6,31
10035,Richland township (Jewell County),Kansas,9a6be898,31
10271,Susank city,Kansas,f84e5c3b,31
14550,Correll city,Minnesota,d7c98a5e,31
16447,Tintah township,Minnesota,985dbc8c,31
16640,White Pine township,Minnesota,827016e5,31
18540,Cleveland township (Holt County),Nebraska,95b0a9b3,31
18680,Francis township,Nebraska,2c4b5406,31
18691,Gandy village,Nebraska,2a5a3bc0,31
22357,Athens township,North Dakota,dbb5cef1,31
22361,Aurora township,North Dakota,62bc0455,31
22370,Baldwin township,North Dakota,273930a4,31
22401,Bell township,North Dakota,4b84253c,31
22514,Cameron township,North Dakota,cb983d50,31
22516,Campbell township (Hettinger County),North Dakota,b56f1879,31
22571,Clark township,North Dakota,7f0aef13,31
22600,Connor township,North Dakota,df4c49fc,31
22626,Crystal Lake township,North Dakota,cb8c76a1,31
22627,Crystal Springs township,North Dakota,e50fef91,31
22750,Elm River township,North Dakota,932ebfb1,31
22774,Estherville township,North Dakota,066a58e0,31
22779,Fairbanks township,North Dakota,70168ce1,31
22959,Hamburg township (Dickey County),North Dakota,60f8e97b,31
22993,Hawkeye township (Divide County),North Dakota,c728b19c,31
23072,Jackson township,North Dakota,5f1fb99a,31
23104,Kickapoo township,North Dakota,09d87c72,31
23155,Lawton city,North Dakota,17f8a292,31
23202,Logan township,North Dakota,6aa7fba2,31
23346,Mountrail township,North Dakota,dab5accd,31
23534,Potter township,North Dakota,e1fa859a,31
23574,Renville township,North Dakota,01e0a67d,31
23901,Voltaire township,North Dakota,65129787,31
23903,Wagar township,North Dakota,7b287078,31
23932,Wayne township,North Dakota,81918246,31
23954,West Norway township,North Dakota,5c3829a5,31
22320,Alsen city,North Dakota,2e911a65,32
22328,Amity township,North Dakota,f696db71,32
22438,Bloomenfield township,North Dakota,9f622162,32
22637,Daneville township,North Dakota,df4d88e2,32
22658,Delhi township,North Dakota,4d3c13e3,32
22760,Elysian township,North Dakota,15176170,32
22812,Florance township,North Dakota,9fd627d7,32
22974,Harding township,North Dakota,75db0538,32
23079,Johnson township,North Dakota,6fa3c37f,32
23094,Kennedy township,North Dakota,d5f5bf0e,32
23173,Lewis township,North Dakota,4f22ad53,32
23198,Loam township,North Dakota,7ec2b5e5,32
23528,Port Emma township,North Dakota,aa825a2a,32
23623,Rosendal township,North Dakota,f580a267,32
23646,Ryder township,North Dakota,16aa3d0e,32
23651,Sand Creek township,North Dakota,f810be24,32
23707,Sioux Trail township,North Dakota,f827f686,32
23726,South Meadow township,North Dakota,3779b6a4,32
23941,West Adams UT,North Dakota,dd6f09b2,32
24004,Wolford city,North Dakota,b6586e84,32
24020,Young township,North Dakota,31f05c7c,32
8671,Bassettville township,Kansas,ea57b9c4,33
8672,Battle Creek township,Kansas,86084f41,33
8785,Bushong city,Kansas,ac255c1c,33
8787,Byers city,Kansas,0851dbb6,33
8823,Cedron township,Kansas,a817d519,33
8963,Danville city,Kansas,f90420fc,33
9343,Highland township (Washington County),Kansas,5739a4a5,33
9770,Mount Ayr township,Kansas,81f76775,33
10109,Sand Creek township,Kansas,51efcf53,33
10389,Walnut Creek township,Kansas,a7c9b4f1,33
22358,Atkins township,North Dakota,9008916d,33
22366,Baden township,North Dakota,15281466,33
22521,Canton City (Hensel) city,North Dakota,a9acb4ee,33
22560,Chaseley township,North Dakota,484e5dce,33
22566,Chilton township,North Dakota,87794bcc,33
22660,Denhoff township,North Dakota,5c2a1d9b,33
22687,Dry Lake township,North Dakota,285ffca0,33
22731,Eidsvold township,North Dakota,77125931,33
22816,Forde township,North Dakota,4802d887,33
22992,Haven township,North Dakota,a88ea14d,33
23133,Lake township,North Dakota,1e340e26,33
23214,Lorraine township,North Dakota,c3e266d0,33
23235,Manfred township,North Dakota,6f4be399,33
23287,Melville township,North Dakota,8b66b964,33
23395,Norma township,North Dakota,376a2e8b,33
23431,Oak Creek township,North Dakota,b921e68e,33
23611,Romness township,North Dakota,5dc7372e,33
23632,Rubin township,North Dakota,dfcf1f5f,33
23791,Strassburg township,North Dakota,9f977613,33
23812,Taft township,North Dakota,77524f03,33
23929,Waterloo township,North Dakota,5f29ade1,33
23937,Weiser township,North Dakota,7f6d54e5,33
23960,Westford township,North Dakota,8ab218ca,33
30008,Antelope township (Perkins County),South Dakota,9a07af34,33
30063,Beotia township,South Dakota,40976975,33
30241,Crooked Creek township,South Dakota,657a5e94,33
30253,Custer township (Corson County),South Dakota,abf00543,33
30717,Millboro township,South Dakota,444c778c,33
30779,Northeast Pennington UT,South Dakota,194be3c0,33
30952,Rockham town,South Dakota,39130efe,33
8713,Benton township (Hodgeman County),Kansas,8a07dedb,34
8723,Bigelow township,Kansas,a5ed51e0,34
8735,Bloomfield township (Sheridan County),Kansas,0d33f500,34
8912,Colfax township (Cloud County),Kansas,8922d55d,34
9081,Erving township,Kansas,bf964004,34
9413,Jackson township (Osborne County),Kansas,d180e4c3,34
9606,Logan township (Smith County),Kansas,0b13de89,34
9837,Oakland township,Kansas,a406958e,34
9967,Pleasant township (Smith County),Kansas,c371cd93,34
10111,Sappa township,Kansas,c72e531d,34
10214,Speed city,Kansas,3e631e0d,34
10352,Valley township (Osborne County),Kansas,cc53f3db,34
17470,Granger village,Missouri,90de5c59,34
17707,Lupus town,Missouri,ebe674f5,34
22407,Bergen township,North Dakota,15a60686,34
22445,Bluebird township,North Dakota,7a7d227d,34
22471,Brinsmade city,North Dakota,5e7d9663,34
22613,Courtenay township,North Dakota,265ebc62,34
22703,East Fork township (Benson County),North Dakota,4f78f4ae,34
22726,Edmunds township,North Dakota,704a23cb,34
22802,Fillmore township,North Dakota,3b139518,34
22912,Grainfield township,North Dakota,26422eb9,34
22960,Hamburg township (Wells County),North Dakota,1c24949f,34
23090,Keller township,North Dakota,3fcac4e5,34
23240,Mansfield township,North Dakota,a5c42468,34
23350,Muskego township,North Dakota,04f95dc8,34
23359,Neche township,North Dakota,89755164,34
23407,North Olga township,North Dakota,96277f5f,34
23496,Peterson township,North Dakota,c7159e00,34
23533,Potsdam township,North Dakota,9e9949d0,34
23586,Richmond township,North Dakota,84c551fe,34
23599,Rock township (Benson County),North Dakota,99b24c09,34
23624,Rosenfield township,North Dakota,d02697f3,34
23641,Russell township,North Dakota,45800f10,34
23656,Sarnia township,North Dakota,41f8b150,34
23659,Sauter township,North Dakota,90d7f464,34
23686,Shell township,North Dakota,9dc5dcbe,34
23688,Shepherd township,North Dakota,3f90084b,34
23705,Silvesta township,North Dakota,9a44443f,34
23728,South Olga township,North Dakota,d929260c,34
23821,Teddy township,North Dakota,82800964,34
23920,Wano township,North Dakota,811f9c1a,34
23938,Weld township,North Dakota,a1d23229,34
23997,Winner township,North Dakota,67ab4bb7,34
29998,Altamont town,South Dakota,39124351,34
30149,Carl township,South Dakota,5c118ba0,34
30170,Centerville township (Faulk County),South Dakota,60fc7719,34
30332,Emerson township,South Dakota,0a0481da,34
30602,Lake George township,South Dakota,94b4b9c1,34
30714,Midland township,South Dakota,e956d86f,34
30840,Pembrook township,South Dakota,ea29e91b,34
31015,Southeast Gregory UT,South Dakota,8de1c23a,34
31030,Spring Hill township,South Dakota,f607f273,34
31045,Star Prairie township,South Dakota,7b4af351,34
31135,Vermont township,South Dakota,91588b73,34
8791,Calhoun township,Kansas,51698d91,35
9281,Hamlin city,Kansas,10b3854f,35
10028,Richfield city,Kansas,3f7a40dd,35
14406,Camp 5 township,Minnesota,7d48d216,35
14514,Cobden city,Minnesota,5be94715,35
14849,Florence city,Minnesota,19ffe31f,35
15049,Hampden township,Minnesota,c62a42a4,35
15919,Parker township (Marshall County),Minnesota,5495f0b9,35
16052,Regal city,Minnesota,d8ecf34c,35
16231,Shotley township,Minnesota,70b50a0a,35
17328,Denver village,Missouri,8e50cf1c,35
17561,Huntsdale town,Missouri,8b341e26,35
18545,Coleman township,Nebraska,fbc5e288,35
18559,Cornlea village,Nebraska,c387ccc6,35
22408,Berlin city,North Dakota,326c4c18,35
22474,Broadview township,North Dakota,93c80575,35
22572,Clay township,North Dakota,e0a0aad6,35
22632,Cut Bank township,North Dakota,a89b24b9,35
22667,Dewey township,North Dakota,47af945b,35
22700,Easby township,North Dakota,d4924b0e,35
22733,Eldon township,North Dakota,cd085eeb,35
22780,Fairdale city,North Dakota,e91d70c1,35
23065,Iota Flat township,North Dakota,9f3d9a7a,35
23165,Leipzig township,North Dakota,bbd25f0a,35
23206,Long Creek township,North Dakota,2b308db6,35
23320,Model township,North Dakota,b4f50dcc,35
23323,Monroe township,North Dakota,0e65224f,35
23327,Montrose township,North Dakota,1bcd5156,35
23377,Newbre township,North Dakota,a27d35a5,35
23510,Pipestem Valley township,North Dakota,580a0ad9,35
23512,Plain township,North Dakota,80e4c7ff,35
23569,Reeder township,North Dakota,ff3dd0b6,35
23583,Richburg township,North Dakota,67d6cc07,35
23635,Rush Lake township,North Dakota,54007063,35
23709,Skandia township,North Dakota,63c36ea3,35
8820,Cedar township (Cowley County),Kansas,ff3b2808,36
8835,Center township (Mitchell County),Kansas,db9bfa95,36
9147,Franklin township (Trego County),Kansas,6f1ccf49,36
9159,Galatia city,Kansas,6d5e520e,36
9340,Highland township (Jewell County),Kansas,d0c536be,36
9988,Prairie Dog township (Decatur County),Kansas,f2412be9,36
10489,Willis city,Kansas,925bc908,36
15140,Hillman city,Minnesota,d765f149,36
15605,McKinley UT,Minnesota,fe356ee3,36
15613,Meadows township,Minnesota,23fed24f,36
16436,Thief Lake township,Minnesota,bbe3ccbd,36
18569,Crab Orchard village,Nebraska,3c22db79,36
18835,Liberty township (Valley County),Nebraska,840298f0,36
18904,McLean village,Nebraska,0838db0b,36
19135,Springdale township,Nebraska,bab9ee16,36
22423,Bilodeau township,North Dakota,f3237666,36
22481,Bryan township,North Dakota,d9398ee2,36
22502,Bush township,North Dakota,0f5d7d7e,36
22573,Clayton township,North Dakota,822b21bc,36
22575,Clear Lake township (Kidder County),North Dakota,7637e4aa,36
22587,Coalfield township,North Dakota,44686310,36
22622,Cromwell township,North Dakota,18589ded,36
22633,Cypress township,North Dakota,f344bcd8,36
22772,Esmond township,North Dakota,f5b6ce10,36
22963,Hamilton township,North Dakota,c80821f9,36
23012,Henderson township,North Dakota,10473e4a,36
23073,James Hill township,North Dakota,aa51a894,36
23286,Melrose township,North Dakota,89620cc8,36
23302,Mikkelson township,North Dakota,759ee5af,36
23322,Monango city,North Dakota,7aab8f56,36
23414,North Star township,North Dakota,6d5032fa,36
23555,Raleigh township,North Dakota,d3f923cb,36
23758,St. Croix township,North Dakota,8d09d078,36
23845,Triumph township,North Dakota,a61fd099,36
23882,Vang township,North Dakota,5551216c,36
18703,Gilead village,Nebraska,bae3d349,37
19094,Scott township,Nebraska,95623e5f,37
19123,South Branch township,Nebraska,a6fc077b,37
18443,Belle township,Nebraska,44eaae88,38
19048,Ragan village,Nebraska,3a7918f3,38
19098,Shamrock township,Nebraska,40aee82c,38
22306,Albion township,North Dakota,76298b6a,38
22418,Big Bend township (Mountrail County),North Dakota,d1f1cea2,38
22538,Cathay city,North Dakota,8093203b,38
22567,Christiania township,North Dakota,b53323d4,38
22610,Cottonwood township,North Dakota,69c1e068,38
22678,Douglas township,North Dakota,1b8dfc1d,38
22720,Eden township,North Dakota,aada1efd,38
22929,Gray township,North Dakota,5c97140b,38
23074,James River Valley township,North Dakota,e3dbda87,38
23129,Lake Town township,North Dakota,378f5dd0,38
23138,Lallie North UT,North Dakota,199056a4,38
23141,Land township,North Dakota,b0600b0d,38
23142,Landa city,North Dakota,fcb19f77,38
23216,Lovell township,North Dakota,c73ce7ac,38
23293,Mercer township,North Dakota,88d2fdd0,38
23434,Oakhill township,North Dakota,b5f924ee,38
23507,Pilot Mound township,North Dakota,56436fff,38
23580,Rich Valley township,North Dakota,41940ef5,38
23695,Short Creek township,North Dakota,9f840d16,38
23711,Smoky Butte township,North Dakota,be5b2123,38
23774,Stave township,North Dakota,57f0b93e,38
23810,Sykeston township,North Dakota,81d7f968,38
23820,Taylor township,North Dakota,d0c40904,38
23823,Tepee Butte township,North Dakota,d7c5c166,38
23861,Twin Lake township,North Dakota,0160ab4e,38
30183,Chance township,South Dakota,e84b1b07,38
30474,Harrison township,South Dakota,e5ea814d,38
30519,Horse Creek township,South Dakota,6c50e38e,38
30601,Lake Flat township,South Dakota,7739bd58,38
30773,North Jones UT,South Dakota,190df82d,38
30905,Rames township,South Dakota,d68eca09,38
8751,Bow Creek township,Kansas,c78a70d8,39
8896,Cleveland township (Barton County),Kansas,0ce07336,39
9002,Dresden city,Kansas,38bc211b,39
9541,Liberty township (Republic County),Kansas,ef52b58b,39
9868,Orange township (Pawnee County),Kansas,dedcec2d,39
9889,Otter township,Kansas,8e191406,39
10329,Union township (Rawlins County),Kansas,e2f0ae36,39
10475,White Rock township (Smith County),Kansas,abd3131b,39
14657,Donaldson city,Minnesota,ae9cade2,39
14955,Good Hope township (Norman County),Minnesota,b3e0201f,39
15996,Pomroy township (Itasca County),Minnesota,8f303070,39
16429,Tegner township,Minnesota,995f8b8a,39
22312,Alger township,North Dakota,dcd455a1,39
22378,Banner township (Mountrail County),North Dakota,3442955d,39
22477,Brookbank township,North Dakota,287eee94,39
22606,Corinne township,North Dakota,f6e90bb9,39
22669,Dickey city,North Dakota,597f2787,39
22673,Dodds township,North Dakota,6a6888b3,39
22801,Field township,North Dakota,4b4d8612,39
22811,Flint township,North Dakota,e67b0fc8,39
22835,Franklin township,North Dakota,182964d4,39
22939,Greenland township,North Dakota,7e863801,39
23077,Jefferson township,North Dakota,53bf3e34,39
23087,Karlsruhe township,North Dakota,53415147,39
23266,McAlmond township,North Dakota,874fa021,39
23428,Norway Lake township,North Dakota,b20786c1,39
23592,Riverside township,North Dakota,4f7cfbe9,39
23604,Rogers township,North Dakota,a1805602,39
23719,South Cottonwood township,North Dakota,e91601d4,39
23857,Tuttle township,North Dakota,428cc369,39
23879,Van Buren township,North Dakota,a58176b8,39
23887,Verner township,North Dakota,2621fb73,39
8635,Athol city,Kansas,eef4575e,40
8752,Bowcreek township,Kansas,a199e9aa,40
8805,Carlton city,Kansas,c9dca345,40
9690,McPherson township (Sherman County),Kansas,a5c5c476,40
10436,Webster township (Smith County),Kansas,d0281349,40
22313,Alice city,North Dakota,a576142e,40
22347,Arne township,North Dakota,3cee3a7d,40
22373,Balfour township,North Dakota,5a0a34ef,40
22410,Berlin township (Sheridan County),North Dakota,1b076dd6,40
22465,Bremen township,North Dakota,301eb262,40
22482,Bucephalia township,North Dakota,3022b04c,40
22576,Clearfield township,North Dakota,8bdfed88,40
22620,Crocus township,North Dakota,d0e40d58,40
22866,Gates township,North Dakota,abab99b5,40
23203,Lohnes township,North Dakota,6419a1ad,40
23228,Madison township,North Dakota,01ef8b65,40
23452,Orlien township,North Dakota,f6cc43d5,40
23526,Pony Gulch township,North Dakota,5c4fec2d,40
23537,Powers township,North Dakota,ffd3ec16,40
23601,Rockford township,North Dakota,b53a46af,40
23628,Round Lake township,North Dakota,ecbe6728,40
23949,West Hope township,North Dakota,51ba59a5,40
23985,Willow Creek township,North Dakota,33e36bbf,40
8945,Coyville city,Kansas,ab4562b1,41
9353,Holmwood township,Kansas,63d7387c,41
9490,Langdon city,Kansas,8dda758b,41
9555,Lincoln township (Ellsworth County),Kansas,28266708,41
9955,Pleasant Ridge township,Kansas,9e6e89c0,41
10342,Valley Center township (Pawnee County),Kansas,f147dc95,41
10349,Valley township (Lincoln County),Kansas,3a639387,41
14173,Balsam township (Aitkin County),Minnesota,52e63381,41
14192,Bassett township,Minnesota,2a5cf484,41
